Institution Name,Main Office,Branch Name,Branch Number,Established Date,Acquired Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits,Branch Age,Year_Since_Acquisition,Total_Deposits,Growth_%,CAGR
JPMorgan Chase Bank,0,Mcdowelland 74th Street Branch,2423,1962-11-19,2004-11-13,7345 East Mcdowell Road,Scottsdale,Maricopa,AZ,85257,33.46568,-111.92225,89342.0,86107.0,93190.0,102311.0,104682.0,110227.0,125235,64,22,711094.0,40.174833784782074,5.790095284885144
JPMorgan Chase Bank,0,Mesa Main Branch,2424,1899-01-01,2004-11-13,61 N Country Club Dr,Mesa,Maricopa,AZ,85201,33.41655,-111.83995,118024.0,118856.0,127272.0,131269.0,139484.0,261451.0,191874,127,22,1088230.0,62.572019250321965,8.436202518152758
JPMorgan Chase Bank,0,Payson Branch,2426,1958-02-06,2004-11-13,201 South Beeline Highway,Payson,Gila,AZ,85541,34.23896,-111.32291,94989.0,92519.0,94124.0,97611.0,106744.0,113873.0,124282,68,22,724142.0,30.838307593510827,4.581729506664023
JPMorgan Chase Bank,0,Camelback And16th Street Branch,2427,1956-04-16,2004-11-13,5041 North 16th Street,Phoenix,Maricopa,AZ,85016,33.5108,-112.04752,88942.0,92032.0,108805.0,127857.0,125134.0,137805.0,122655,70,22,803230.0,37.90447707494772,5.50257533591576
JPMorgan Chase Bank,0,Indian School and 33rd Avenue Branch,2428,1964-06-15,2004-11-13,3241 West Indian School Road,Phoenix,Maricopa,AZ,85017,33.49483,-112.12867,44441.0,52768.0,53056.0,53625.0,57847.0,60986.0,70922,62,22,393645.0,59.58686798226862,8.101783356392422
JPMorgan Chase Bank,0,Buckeye And16th Street Branch,2429,1964-09-14,2004-11-13,1528 East Buckeye Road,Phoenix,Maricopa,AZ,85034,33.43687,-112.04877,28297.0,27775.0,26569.0,27648.0,29084.0,33353.0,35823,62,22,208549.0,26.596458988585365,4.008841664324048
JPMorgan Chase Bank,0,Central and Columbus Branch,2430,1951-09-15,2004-11-13,3620 N Central Avenue,Phoenix,Maricopa,AZ,85012,33.48987,-112.07395,150239.0,145516.0,150937.0,157414.0,144297.0,149819.0,154987,75,22,1053209.0,3.1602979253056795,0.5199115908488983
JPMorgan Chase Bank,0,Glendale and 7th Street Branch,2431,1960-09-05,2004-11-13,7022 North Seventh Street,Phoenix,Maricopa,AZ,85020,33.539,-112.06508,166154.0,172256.0,202468.0,221069.0,227735.0,246998.0,261735,66,22,1498415.0,57.52554858745501,7.867803033735066
JPMorgan Chase Bank,0,Bethany Home and 19th Avenue Branch,2432,1961-08-24,2004-11-13,6030 North 19th Avenue,Phoenix,Maricopa,AZ,85015,33.52529,-112.09969,56016.0,64878.0,63780.0,62050.0,60482.0,61104.0,65492,65,22,433802.0,16.916595258497573,2.639066453231109
JPMorgan Chase Bank,0,West Van Buren Branch,2433,1948-12-20,2004-11-13,1820 West Van Buren Street,Phoenix,Maricopa,AZ,85007,33.45126,-112.09912,46441.0,48974.0,55892.0,56820.0,59417.0,67323.0,68162,78,22,403029.0,46.77117202471954,6.603990123205827
JPMorgan Chase Bank,0,Camelback and 44th Street Branch,2434,1961-12-18,2004-11-13,4401 East Camelback Road,Phoenix,Maricopa,AZ,85018,33.50942,-111.9862,182481.0,189831.0,194090.0,201376.0,224536.0,259378.0,270293,65,22,1521985.0,48.12117425923795,6.766791335125388
JPMorgan Chase Bank,0,Thomas and 24th Street Branch,2435,1954-12-20,2004-11-13,3001 North 24th Street,Phoenix,Maricopa,AZ,85016,33.48248,-112.0302,63619.0,58866.0,52485.0,50692.0,49920.0,51254.0,56939,72,22,383775.0,-10.500007859287319,-1.831874224418839
JPMorgan Chase Bank,0,Thomas and 7th Avenue Branch,2436,1958-01-27,2004-11-13,2901 North Seventh Avenue,Phoenix,Maricopa,AZ,85013,33.48094,-112.08303,96956.0,100821.0,106304.0,103803.0,111474.0,116476.0,130378,68,22,766212.0,34.4713065720533,5.060211504058598
JPMorgan Chase Bank,0,Prescott Branch,2437,1899-01-01,2004-11-13,302 West Gurley Street,Prescott,Yavapai,AZ,86301,34.54192,-112.47189,95826.0,95300.0,111556.0,124425.0,137870.0,130456.0,140013,127,22,835446.0,46.111702460710035,6.52400840159133
JPMorgan Chase Bank,0,Safford Branch,2438,1899-01-01,2004-11-13,321 West Main Street,Safford,Graham,AZ,85546,32.83321,-109.7103,104308.0,103406.0,110504.0,112276.0,122715.0,126474.0,124318,127,22,804001.0,19.183571729876903,2.968107978015655
JPMorgan Chase Bank,0,San Luis Branch,2439,1964-06-04,2004-11-13,623 North Main Street,San Luis,Yuma,AZ,85349,32.48887,-114.78232,91421.0,88603.0,87296.0,89722.0,84489.0,77663.0,86777,62,22,605971.0,-5.07979567057897,-0.8651293940350913
JPMorgan Chase Bank,0,Scottsdale Road-Shea Blvd. Branch,2440,1964-07-12,2004-11-13,10350 North Scottsdale Road,Scottsdale,Maricopa,AZ,85253,33.5814,-111.92611,112020.0,116497.0,122311.0,129934.0,142041.0,143649.0,157065,62,22,923517.0,40.21156936261382,5.794715510307968
JPMorgan Chase Bank,0,Scottsdale Branch,2441,1958-03-11,2004-11-13,4031 North Scottsdale Road,Scottsdale,Maricopa,AZ,85251,33.49447,-111.92613,176970.0,160512.0,157239.0,176842.0,206114.0,217906.0,216429,68,22,1312012.0,22.296999491439227,3.4116101604976024
JPMorgan Chase Bank,0,Show Low Branch,2442,1956-05-03,2004-11-13,400 N White Mountan Road,Show Low,Navajo,AZ,85901,34.25285,-110.02869,73246.0,72264.0,90542.0,86041.0,99891.0,109921.0,120549,70,22,652454.0,64.58100101029409,8.658394371481348
JPMorgan Chase Bank,0,South Tucson Branch,2443,1952-11-17,2004-11-13,1818 South 6th Avenue,Tucson,Pima,AZ,85713,32.19971,-110.96846,25398.0,26887.0,28342.0,30764.0,29228.0,30044.0,32473,74,22,203136.0,27.85652413575872,4.180670679736798
JPMorgan Chase Bank,0,University and Mill Branch,2444,1961-04-12,2004-11-13,830 S Mill Ave,Tempe,Maricopa,AZ,85281,33.42079,-111.94004,69934.0,80678.0,90559.0,101951.0,111939.0,132047.0,155089,65,22,742197.0,121.76480681785684,14.195442333577413
JPMorgan Chase Bank,0,Tuscon Downtown Branch,2445,1935-11-02,2004-11-13,2 East Congress Street,Tucson,Pima,AZ,85701,32.22189,-110.97098,422106.0,340106.0,367268.0,328480.0,327343.0,313910.0,400082,91,22,2499295.0,-5.21764675223759,-0.8891392558651678
JPMorgan Chase Bank,0,Wilmont and 22nd Street Branch,2446,1960-11-01,2004-11-13,6161 East 22nd Street,Tucson,Pima,AZ,85711,32.20705,-110.86113,50994.0,50055.0,51042.0,52069.0,53182.0,57779.0,57255,66,22,372376.0,12.277915048829275,1.9488637723331204
JPMorgan Chase Bank,0,Campbell-Grant Branch,2447,1957-07-10,2004-11-13,2465 North Campbell Avenue,Tucson,Pima,AZ,85719,32.25158,-110.94395,68524.0,81118.0,70058.0,75176.0,78685.0,81076.0,96354,69,22,550991.0,40.61350767614266,5.845201414591172
JPMorgan Chase Bank,0,Broadway and Country Club Branch,2448,1951-10-22,2004-11-13,3033 East Broadway,Tucson,Pima,AZ,85716,32.22166,-110.92757,133150.0,132548.0,133882.0,150761.0,150917.0,156267.0,158633,75,22,1016158.0,19.138565527600452,2.9616264739631637
JPMorgan Chase Bank,0,University Tuscon Branch,2449,1949-11-04,2004-11-13,947 North Park Avenue,Tucson,Pima,AZ,85719,32.23389,-110.95676,53829.0,63478.0,70968.0,83430.0,86537.0,98098.0,111648,77,22,567988.0,107.41236136654963,12.929075466969797
JPMorgan Chase Bank,0,Speedway-Swan Branch,2450,1957-04-15,2004-11-13,4711 East Speedway Boulevard,Tucson,Pima,AZ,85712,32.23627,-110.89184,171473.0,181900.0,182056.0,190560.0,175518.0,165041.0,163830,69,22,1230378.0,-4.457261493063048,-0.7570616584229972
JPMorgan Chase Bank,0,Green Valley Branch,2451,1964-01-06,2004-11-13,151 West Esperanza Boulevard,Green Valley,Pima,AZ,85614,31.87039,-110.99337,57746.0,61537.0,62898.0,64888.0,67865.0,68566.0,72677,62,22,456177.0,25.856336369618678,3.907249186345463
JPMorgan Chase Bank,0,Willcox Branch,2452,1936-06-13,2004-11-13,150 West Grant Street,Willcox,Cochise,AZ,85643,32.25121,-109.83265,33116.0,38128.0,40910.0,39765.0,42937.0,47962.0,48028,90,22,290846.0,45.02959294600797,6.392113913182551
JPMorgan Chase Bank,0,Yuma Branch,2453,1960-08-29,2004-11-13,170 W 16th Street,Yuma,Yuma,AZ,85364,32.69861,-114.62129,118653.0,111376.0,167915.0,174547.0,195020.0,210186.0,217905,66,22,1195602.0,83.64895957118657,10.66188883642456
JPMorgan Chase Bank,0,Bell Road-Cave Creek Branch,2454,1966-10-17,2004-11-13,17140 North Cave Creek Road,Phoenix,Maricopa,AZ,85032,33.64265,-112.03092,54807.0,54874.0,54507.0,57241.0,60077.0,64008.0,66399,60,22,411913.0,21.15058295473206,3.249411442040051
JPMorgan Chase Bank,0,Flagstaff Milton Road Branch,2455,1968-12-08,2004-11-13,1484 South Milton Road,Flagstaff,Coconino,AZ,86001,35.18175,-111.66123,48725.0,52716.0,59111.0,67703.0,74788.0,86048.0,94730,58,22,483821.0,94.41765007696254,11.717861773406902
JPMorgan Chase Bank,0,Sun City-Peoria Branch,2456,1969-01-27,2004-11-13,9790 West Peoria Avenue,Peoria,Maricopa,AZ,85345,33.58046,-112.26986,74437.0,72190.0,72940.0,73876.0,77003.0,73655.0,81593,57,22,525694.0,9.613498663299165,1.5416010063460384
JPMorgan Chase Bank,0,Biltmore Branch,2457,1969-03-03,2004-11-13,2620 East Camelback Road,Phoenix,Maricopa,AZ,85016,33.50965,-112.02467,291101.0,295234.0,322781.0,349952.0,369043.0,397267.0,416611,57,22,2441989.0,43.11561966465248,6.156805030116641
JPMorgan Chase Bank,0,Casa Blanca Branch,2458,1969-09-06,2004-11-13,6000 North Oracle Road,Tucson,Pima,AZ,85704,32.31612,-110.97634,104294.0,105977.0,110421.0,118955.0,122614.0,128920.0,135668,57,22,826849.0,30.082267436285886,4.480766424733118
JPMorgan Chase Bank,0,Flagstaff Downtown Branch,2459,1969-08-25,2004-11-13,100 West Birch Street,Flagstaff,Coconino,AZ,86001,35.19979,-111.64932,80519.0,73648.0,66985.0,68607.0,68185.0,69818.0,70492,57,22,498254.0,-12.452961412834238,-2.1921805698217
JPMorgan Chase Bank,0,Tempe-Broadway Branch,2460,1969-10-20,2004-11-13,444 West Broadway Road,Tempe,Maricopa,AZ,85282,33.40737,-111.94562,86225.0,71446.0,82086.0,92146.0,99614.0,89282.0,107774,57,22,628573.0,24.991591765729197,3.787917945791275
JPMorgan Chase Bank,0,Wickenburg-West Branch,2461,1970-03-16,2004-11-13,800 W Wickenburg Way,Wickenburg,Maricopa,AZ,85390,33.96578,-112.74598,72761.0,70320.0,75271.0,76552.0,80162.0,80173.0,93246,56,22,548485.0,28.153818666593367,4.221005447027526
JPMorgan Chase Bank,0,Ajo Way and 16th Ave Branch,2462,1970-06-22,2004-11-13,728 West Ajo Way,Tucson,Pima,AZ,85713,32.17782,-110.98061,59114.0,58076.0,60311.0,71965.0,72877.0,75895.0,84820,56,22,483058.0,43.48546875528639,6.202478810140821
JPMorgan Chase Bank,0,Mcclintock Dr-Southern Avenue Branch,2464,1971-01-25,2004-11-13,1744 East Southern Avenue,Tempe,Maricopa,AZ,85282,33.39301,-111.91036,98755.0,104550.0,110152.0,115332.0,122851.0,138213.0,154707,55,22,844560.0,56.65738443623107,7.7684934988975
JPMorgan Chase Bank,0,Sun City-Lakeview Branch,2465,1971-01-03,2004-11-13,10300 West Thunderbird Road,Sun City,Maricopa,AZ,85351,33.60495,-112.2818,127076.0,125351.0,127332.0,131770.0,133118.0,131727.0,132974,55,22,909348.0,4.6413170071453305,0.7590040719416047
JPMorgan Chase Bank,0,Bullhead City Branch,2466,1972-07-02,2004-11-13,1465 Palma Way,Bullhead City,Mohave,AZ,86442,35.11677,-114.59894,92375.0,99317.0,105343.0,109122.0,114451.0,115530.0,122859,54,22,758997.0,33.00027063599459,4.867783175440921
JPMorgan Chase Bank,0,South Mountain Branch,2467,1972-04-24,2004-11-13,6240 South Central Avenue,Phoenix,Maricopa,AZ,85040,33.38887,-112.07331,51602.0,51253.0,54268.0,59667.0,63989.0,64598.0,64443,54,22,409820.0,24.884694391690246,3.7731188016239425
JPMorgan Chase Bank,0,Verification Branch,2468,1972-05-09,2004-11-13,3615 North 27th Avenue,Phoenix,Maricopa,AZ,85017,33.49027,-112.11701,0.0,0.0,0.0,0.0,0.0,0.0,0,54,22,0.0,,
JPMorgan Chase Bank,0,Miller Valley Road Branch,2469,1972-10-30,2004-11-13,746 Miller Valley Road,Prescott,Yavapai,AZ,86301,34.55512,-112.48163,70306.0,76189.0,82577.0,89642.0,95477.0,105595.0,113328,54,22,633114.0,61.192501351236025,8.282300122305198
JPMorgan Chase Bank,0,Mckellips and 56th Street Branch,2470,1972-11-20,2004-11-13,5624 East Mckellips Road,Mesa,Maricopa,AZ,85215,33.45191,-111.70963,120945.0,122215.0,129111.0,163393.0,172219.0,198112.0,220456,54,22,1126451.0,82.27789491090992,10.523764141028803
JPMorgan Chase Bank,0,Rural and Baseline Branch,2471,1973-02-01,2004-11-13,4714 South Rural Road,Tempe,Maricopa,AZ,85282,33.38017,-111.92832,140184.0,159115.0,149477.0,163969.0,163378.0,161917.0,180369,53,22,1118409.0,28.665896250642014,4.290297960974487
JPMorgan Chase Bank,0,Fountain Hills Branch,2472,1973-04-23,2004-11-13,16744 East Avenue Of The Fountains,Fountain Hills,Maricopa,AZ,85268,33.60457,-111.71881,142123.0,142541.0,151579.0,161502.0,172130.0,178881.0,192429,53,22,1141185.0,35.39610056078185,5.1802889234294325
JPMorgan Chase Bank,0,Northern And19th Avenue Branch,2473,1973-07-05,2004-11-13,7801 North 19th Avenue,Phoenix,Maricopa,AZ,85021,33.5516,-112.09965,73938.0,69413.0,78246.0,73004.0,80563.0,86993.0,93695,53,22,555852.0,26.72103654413157,4.025893033459393
JPMorgan Chase Bank,0,Olive and 43rd Avenue Branch,2474,1973-11-06,2004-11-13,9208 North 43rd Avenue,Glendale,Maricopa,AZ,85302,33.56972,-112.15168,75807.0,79351.0,82122.0,83386.0,83729.0,86985.0,108549,53,22,599929.0,43.191262020657724,6.16615432759573
JPMorgan Chase Bank,0,Roger Oracle Roads Branch,2475,1973-10-07,2004-11-13,3939 North Oracle Road,Tucson,Pima,AZ,85705,32.27878,-110.97825,51740.0,51389.0,54667.0,60336.0,57260.0,59608.0,58726,53,22,393726.0,13.502126014688828,2.1332925294317295
JPMorgan Chase Bank,0,Country Club and Southern Branch,2476,1973-07-16,2004-11-13,431 West Southern Avenue,Mesa,Maricopa,AZ,85210,33.39318,-111.84098,44663.0,47067.0,52592.0,49294.0,56268.0,60320.0,58907,53,22,369111.0,31.89217025278194,4.721656283022058
JPMorgan Chase Bank,0,Yuma West Branch,2477,1973-07-30,2004-11-13,1580 Avenue B,Yuma,Yuma,AZ,85364,32.69939,-114.65053,54270.0,59728.0,59891.0,61369.0,62486.0,66960.0,78763,53,22,443467.0,45.13174866408697,6.404600300869467
JPMorgan Chase Bank,0,Sun City-Bell Road Branch,2478,1973-10-09,2004-11-13,10116 West Bell Road,Sun City,Maricopa,AZ,85351,33.63821,-112.27751,146081.0,148078.0,146364.0,146156.0,152286.0,152879.0,161336,53,22,1053180.0,10.4428365085124,1.6692434874667317
JPMorgan Chase Bank,0,Cottonwood Arizona Branch,2479,1973-09-24,2004-11-13,1540 Highway 89a,Cottonwood,Yavapai,AZ,86326,34.72873,-112.01017,89699.0,88953.0,96447.0,100347.0,104822.0,107941.0,110548,53,22,698757.0,23.243291452524552,3.5445427814101427
JPMorgan Chase Bank,0,Nogales-Mariposa Branch,2480,1973-03-12,2004-11-13,420 West Mariposa Road,Nogales,Santa Cruz,AZ,85621,31.36699,-110.93569,247548.0,255550.0,290226.0,288653.0,255049.0,368133.0,384085,53,22,2089244.0,55.15576777029101,7.595635280589574
JPMorgan Chase Bank,0,Mccormick Ranch Branch,2481,1974-12-08,2004-11-13,8200 East Via Paseo Del Norte,Scottsdale,Maricopa,AZ,85258,33.54473,-111.90515,116220.0,116126.0,125292.0,142888.0,154979.0,153584.0,158459,52,22,967548.0,36.344002753398726,5.302659546866706
JPMorgan Chase Bank,0,Peoria and 30th Avenue Branch,2482,1974-09-16,2004-11-13,2950 West Peoria Avenue,Phoenix,Maricopa,AZ,85029,33.58202,-112.12271,107992.0,109796.0,120054.0,115718.0,116512.0,118193.0,123235,52,22,811500.0,14.114934439588117,2.2249909663791145
JPMorgan Chase Bank,0,Sedona-Southwest Drive Branch,2483,1975-02-06,2004-11-13,1300 W Highway 89a,Sedona,Yavapai,AZ,86336,34.86269,-111.78369,74353.0,80289.0,99883.0,139229.0,110311.0,119390.0,130509,51,22,753964.0,75.5262060710395,9.830677090115847
JPMorgan Chase Bank,0,Southern and 48th Street Branch,2484,1975-12-15,2004-11-13,2528 West Southern Avenue,Tempe,Maricopa,AZ,85282,33.39277,-111.97548,47368.0,43123.0,45287.0,48258.0,49935.0,49841.0,51939,51,22,335751.0,9.64997466644148,1.547231879605837
JPMorgan Chase Bank,0,River Road-Campbell Avenue Branch,2485,1976-12-01,2004-11-13,4398 North Campbell Avenue,Tucson,Pima,AZ,85718,32.28639,-110.94314,124081.0,118419.0,123901.0,134514.0,130334.0,129822.0,138461,50,22,899532.0,11.589203826532668,1.84437089359486
JPMorgan Chase Bank,0,Power and Main Branch,2486,1976-02-17,2004-11-13,6950 East Main Street,Mesa,Maricopa,AZ,85207,33.41566,-111.68093,108090.0,109227.0,108975.0,135597.0,131787.0,128357.0,132542,50,22,854575.0,22.621889166435377,3.4573461363773816
JPMorgan Chase Bank,0,Camino Seco-Broadway Branch,2487,1976-03-29,2004-11-13,8701 East Broadway Boulevard,Tucson,Pima,AZ,85710,32.221,-110.80637,94615.0,97677.0,106500.0,114943.0,115001.0,120347.0,127927,50,22,777010.0,35.20794799978862,5.155914256390504
JPMorgan Chase Bank,0,Tanque Verde & Sabino Canyon Branch,2488,1976-04-19,2004-11-13,7070 East Tanque Verde Road,Tucson,Pima,AZ,85715,32.25072,-110.84144,104133.0,114729.0,128506.0,141684.0,158473.0,179701.0,194543,50,22,1021769.0,86.82166076075788,10.978249796118945
JPMorgan Chase Bank,0,Apache Junction Branch,2489,1976-03-05,2004-11-13,1148 West Apache Trail,Apache Junction,Pinal,AZ,85120,33.41533,-111.55878,105062.0,104087.0,108987.0,109812.0,111205.0,118384.0,116608,50,22,774145.0,10.989701319221032,1.7529745369118777
JPMorgan Chase Bank,0,Thomas and 59th Avenue Branch,2490,1976-05-24,2004-11-13,5734 West Thomas Road,Phoenix,Maricopa,AZ,85031,33.48052,-112.18344,57498.0,59004.0,61219.0,63965.0,65981.0,73770.0,78730,50,22,460167.0,36.926501791366654,5.3775067360329665
JPMorgan Chase Bank,0,Casa Grande Branch,2491,1976-12-07,2004-11-13,1201 East Florence Boulevard,Casa Grande,Pinal,AZ,85122,32.87955,-111.73523,133102.0,132647.0,147866.0,147189.0,139922.0,151555.0,184550,50,22,1036831.0,38.65306306441676,5.597809987607594
JPMorgan Chase Bank,0,Bell and 19th Avenue Branch,2492,1976-10-25,2004-11-13,1735 West Bell Road,Phoenix,Maricopa,AZ,85023,33.64001,-112.09682,66828.0,68502.0,76209.0,78422.0,80621.0,84830.0,110063,50,22,565475.0,64.69593583527863,8.67103758980694
JPMorgan Chase Bank,0,Chandler-West Branch,2493,1977-10-01,2004-11-13,1080 West Chandler Boulevard,Chandler,Maricopa,AZ,85224,33.30611,-111.86129,80536.0,79050.0,94286.0,94072.0,111540.0,108104.0,123768,49,22,691356.0,53.68034171053938,7.424428750314949
JPMorgan Chase Bank,0,Sierra Vista-Buena Branch,2494,1978-01-05,2004-11-13,3932 East Fry Boulevard,Sierra Vista,Cochise,AZ,85635,31.55454,-110.25807,97125.0,98237.0,113507.0,118892.0,126884.0,189748.0,190815,48,22,935208.0,96.46332046332047,11.912924965310756
JPMorgan Chase Bank,0,Magee-Oracle Branch,2495,1978-12-06,2004-11-13,7952 North Oracle Road,Tucson,Pima,AZ,85704,32.3512,-110.97493,96805.0,99966.0,101395.0,107322.0,111361.0,112572.0,114495,48,22,743916.0,18.273849491245286,2.8366976827057355
JPMorgan Chase Bank,0,Cactus and 32nd Street Branch,2496,1978-09-18,2004-11-13,12038 North 32nd Street,Phoenix,Maricopa,AZ,85028,33.59592,-112.01317,92467.0,92205.0,100900.0,115699.0,116751.0,125314.0,128340,48,22,771676.0,38.79546216488045,5.615877388056401
JPMorgan Chase Bank,0,Ahwatukee Branch,2498,1979-05-11,2004-11-13,4745 East Elliot Road,Phoenix,Maricopa,AZ,85044,33.34894,-111.98094,113440.0,129625.0,143903.0,144843.0,158563.0,172883.0,199900,47,22,1063157.0,76.21650211565584,9.902548357658514
JPMorgan Chase Bank,0,Sun City West Branch,2499,1979-12-17,2004-11-13,13501 Camino Del Sol,Sun City West,Maricopa,AZ,85375,33.65662,-112.35136,205893.0,209586.0,225514.0,243069.0,249173.0,250103.0,255626,47,22,1638964.0,24.15477942426406,3.6717844234553487
JPMorgan Chase Bank,0,Swan-Sunrise Drive Branch,2500,1979-12-17,2004-11-13,4660 East Sunrise Drive,Tucson,Pima,AZ,85718,32.30829,-110.89349,142980.0,152800.0,170350.0,189059.0,194750.0,191639.0,202089,47,22,1243667.0,41.340746957616446,5.936242256883761
JPMorgan Chase Bank,0,Parker Branch,2501,1980-04-02,2004-11-13,401 Riverside Drive,Parker,La Paz,AZ,85344,34.15302,-114.28265,34837.0,34858.0,34442.0,36989.0,41477.0,45442.0,46836,46,22,274881.0,34.443264345379916,5.056559698625507
JPMorgan Chase Bank,0,Continental Plaza Branch,2502,1980-02-19,2004-11-13,201 West Continental Road,Green Valley,Pima,AZ,85622,31.8515,-110.99649,66442.0,70781.0,77159.0,83006.0,90540.0,97961.0,105693,46,22,591582.0,59.07558472050811,8.043983530919263
JPMorgan Chase Bank,0,Northern and 35th Avenue Branch,2503,1980-03-31,2004-11-13,8001 North 35th Avenue,Phoenix,Maricopa,AZ,85051,33.55361,-112.13425,87810.0,93091.0,93852.0,96805.0,99752.0,102542.0,106219,46,22,680071.0,20.964582621569296,3.222975028383912
JPMorgan Chase Bank,0,Harrison-Golf Links Branch,2504,1980-10-27,2004-11-13,9510 East Golf Links Road,Tucson,Pima,AZ,85730,32.19167,-110.7894,62700.0,64700.0,67075.0,71061.0,73134.0,76921.0,80240,46,22,495831.0,27.974481658692184,4.196683645124311
JPMorgan Chase Bank,0,Dobson Ranch Branch,2505,1980-11-24,2004-11-13,1761 West Baseline Road,Mesa,Maricopa,AZ,85202,33.37853,-111.87275,82762.0,82636.0,85202.0,91316.0,100061.0,106686.0,113113,46,22,661776.0,36.67262753437568,5.344918295330592
JPMorgan Chase Bank,0,Bell Road and 35th Avenue Branch,2506,1980-12-15,2004-11-13,3502 West Bell Road,Glendale,Maricopa,AZ,85308,33.63966,-112.1349,94499.0,96777.0,117916.0,134792.0,150366.0,151789.0,158998,46,22,905137.0,68.25363231356945,9.05880670895598
JPMorgan Chase Bank,0,Pinnacle Peak Branch,2507,1980-12-29,2004-11-13,8737 East Pinnacle Peak Road,Scottsdale,Maricopa,AZ,85255,33.69862,-111.89199,186001.0,218219.0,221699.0,239937.0,269519.0,245717.0,257639,46,22,1638731.0,38.514846694372615,5.580258491815848
JPMorgan Chase Bank,0,Ina-Thornydale Branch,2508,1981-01-26,2004-11-13,7175 North Thornydale Road,Tucson,Pima,AZ,85741,32.33699,-111.04701,115473.0,122230.0,125168.0,128878.0,137273.0,141345.0,165622,45,22,935989.0,43.42919989954361,6.195536331691831
